Start,Finish,Label
3165.656,3166.023,r
3166.448,3166.817,r
3167.243,3167.549,r
3167.961,3168.317,r
3168.783,3169.117,r
3169.502,3169.83,r
3170.261,3170.597,r
3171.28,3171.657,r
3172.069,3172.437,r
3172.793,3173.123,r
3173.81,3174.086,r
3179.254,3179.637,r
3180.081,3180.69,r
3180.822,3181.441,r
3181.684,3182.374,r
3182.523,3183.152,r
3183.49,3184.341,r
3184.341,3185.043,r
3185.337,3186.037,r
3186.037,3186.727,r
3186.727,3187.488,r
3187.614,3188.222,r
3188.465,3188.976,r
3189.127,3189.811,r
3189.811,3190.568,r
3190.568,3191.222,r
3191.343,3192.013,r
3192.013,3192.756,r
3192.756,3193.413,r
3193.525,3194.266,r
3194.266,3195.01,r
3195.01,3195.696,r
3195.696,3196.457,r
3196.457,3197.309,r
3197.309,3197.999,r
3198.141,3198.801,r
3198.872,3199.511,r
3199.613,3200.343,r
3200.343,3201.104,r
3201.104,3201.896,r
3201.896,3202.575,r
3202.575,3203.215,r
3203.326,3204.016,r
3204.148,3204.797,r
3204.919,3205.548,r
3205.599,3206.289,r
3206.401,3207.09,r
3207.151,3207.75,r
3207.858,3208.43,r
3208.683,3209.262,r
3209.384,3210.063,r
3210.185,3210.794,r
3210.794,3211.327,r
3211.565,3212.09,r
3212.249,3212.828,r
3212.945,3213.726,r
3213.797,3214.518,r
3214.619,3215.461,r
3215.583,3216.305,r
3216.305,3217.064,r
3217.064,3217.805,r
3217.805,3218.505,r
3218.505,3219.134,r
3219.327,3219.996,r
3220.108,3220.778,r
3220.889,3221.427,r
3221.6,3222.229,r
3222.29,3222.99,r
3223.101,3223.751,r
3223.913,3224.552,r
3224.735,3225.374,r
3225.506,3226.247,r
3226.247,3226.957,r
3226.957,3227.555,r
3227.657,3228.327,r
3228.398,3229.037,r
3231.131,3231.651,r
3231.837,3232.338,r
3232.497,3233.034,r
3233.166,3233.745,r
3233.958,3234.516,r
3234.607,3235.236,r
3235.404,3236.084,r
3236.227,3236.855,r
3236.998,3237.601,r
3237.861,3238.417,r
3238.605,3239.143,r
3239.406,3239.914,r
3240.177,3240.796,r
3241.08,3241.574,r
3241.884,3242.308,r
3242.623,3243.11,r
3243.475,3243.901,r
3244.281,3244.792,r
3245.144,3245.647,r
3245.94,3246.602,r
3246.946,3247.574,r
3247.82,3248.437,r
3248.555,3249.125,r
3249.291,3249.736,r
3255.05,3255.535,r
3255.906,3256.625,r
3256.809,3257.547,r
3257.756,3258.513,r
3258.787,3259.526,r
3259.526,3260.349,r
3260.349,3261.267,r
3261.267,3262.109,r
3262.298,3263.074,r
3263.074,3263.859,r
3263.964,3264.617,r
3264.702,3265.553,r
3265.553,3266.254,r
3266.254,3267.039,r
3267.162,3267.815,r
3267.966,3268.704,r
3268.704,3269.49,r
3269.613,3270.143,r
3270.227,3270.915,r
3270.976,3271.789,r
3271.87,3272.465,r
3272.594,3273.209,r
3273.36,3274.032,r
3274.174,3274.988,r
3275.092,3275.773,r
3275.839,3276.596,r
3276.596,3277.306,r
3277.505,3278.12,r
3278.215,3278.915,r
3279.085,3279.785,r
3279.88,3280.618,r
3280.77,3281.375,r
3281.555,3282.151,r
3282.303,3282.861,r
3283.135,3283.703,r
3283.864,3284.583,r
3284.583,3285.236,r
3285.35,3286.002,r
3286.088,3286.826,r
3286.993,3287.567,r
3287.8,3288.38,r
3288.567,3289.173,r
3289.343,3289.958,r
3290.176,3290.762,r
3291.037,3291.598,r
3291.791,3292.352,r
3292.56,3293.194,r
3293.365,3293.923,r
3294.084,3294.67,r
3294.812,3295.465,r
3295.465,3296.166,r
3296.166,3296.866,r
3297.017,3297.519,r
3297.736,3298.295,r
3298.465,3299.156,r
3299.298,3299.865,r
3300.026,3300.613,r
3300.736,3301.323,r
3301.484,3302.146,r
3302.231,3302.979,r
3302.979,3303.774,r
3309.502,3309.953,r
3310.275,3310.994,r
3311.167,3311.874,r
3312.035,3312.735,r
3312.896,3313.558,r
3313.634,3314.381,r
3314.504,3315.167,r
3315.252,3315.99,r
3316.066,3316.671,r
3316.816,3317.469,r
3317.542,3318.223,r
3318.365,3318.895,r
3319.087,3319.712,r
3319.858,3320.398,r
3320.646,3321.147,r
3321.365,3321.98,r
3322.238,3322.863,r
3322.945,3323.523,r
3323.664,3324.317,r
3324.516,3325.056,r
3325.216,3325.822,r
3325.983,3326.532,r
3326.778,3327.402,r
3327.516,3328.093,r
3328.273,3328.841,r
3328.968,3329.621,r
3329.764,3330.418,r
3330.629,3331.197,r
3331.329,3331.963,r
3332.058,3332.711,r
3332.815,3333.553,r
3333.657,3334.31,r
3334.31,3334.973,r
3335.19,3335.872,r
3335.872,3336.572,r
3336.685,3337.31,r
3337.632,3338.351,r
3338.351,3338.994,r
3339.098,3339.78,r
3339.78,3340.48,r
3340.48,3341.19,r
3341.35,3341.984,r
3341.984,3342.723,r
3342.855,3343.442,r
3343.726,3344.322,r
3344.502,3345.079,r
3345.136,3345.817,r
3345.902,3346.602,r
3346.602,3347.463,r
3347.549,3348.173,r
3348.23,3349.082,r
3349.167,3349.801,r
3349.867,3350.586,r
3356.506,3356.965,r
3357.412,3357.923,r
3358.279,3358.913,r
3359.114,3359.642,r
3359.977,3360.636,r
3360.768,3361.421,r
3361.629,3362.254,r
3362.434,3363.229,r
3363.285,3364.023,r
3364.146,3364.676,r
3364.875,3365.395,r
3365.556,3366.19,r
3366.294,3366.891,r
3366.985,3367.637,r
3367.761,3368.433,r
3368.433,3369.152,r
3369.2,3369.919,r
3370.023,3370.685,r
3370.827,3371.395,r
3371.556,3372.247,r
3372.303,3372.947,r
3373.117,3373.666,r
3373.874,3374.414,r
3374.603,3375.227,r
3375.275,3375.956,r
3376.06,3376.628,r
3376.855,3377.404,r
3377.603,3378.218,r
3378.406,3378.993,r
3379.079,3379.751,r
3379.911,3380.432,r
3380.574,3381.227,r
3381.381,3382.044,r
3382.167,3382.773,r
3382.826,3383.488,r
3383.611,3384.217,r
3384.406,3384.984,r
3385.192,3385.816,r
3385.991,3386.545,r
3386.706,3387.368,r
3387.463,3388.078,r
3388.286,3388.967,r
3389.053,3389.63,r
3389.8,3390.358,r
3390.623,3391.201,r
3391.343,3392.014,r
3392.109,3392.828,r
3392.904,3393.538,r
3393.623,3394.229,r
3407.477,3408.054,r
3408.234,3408.906,r
3417.653,3418.131,r
3418.425,3419.163,r
3419.362,3420.072,r
3420.251,3420.829,r
3421.122,3421.775,r
3422.078,3422.816,r
3423.232,3423.819,r
3424.093,3424.69,r
3424.983,3425.664,r
3425.778,3426.431,r
3426.601,3427.235,r
3427.377,3428.011,r
3428.011,3428.806,r
3428.806,3429.516,r
3429.629,3430.31,r
3430.443,3431.181,r
3431.37,3431.919,r
3432.042,3432.676,r
3432.828,3433.433,r
3433.509,3434.237,r
3434.408,3435.08,r
3435.08,3435.733,r
3435.988,3436.575,r
3436.717,3437.313,r
3437.445,3438.146,r
3438.316,3438.969,r
3439.035,3439.707,r
3439.849,3440.53,r
3440.653,3441.278,r
3441.42,3442.073,r
3442.215,3442.801,r
3442.896,3443.587,r
3443.804,3444.401,r
3444.58,3445.205,r
3445.527,3446.028,r
3446.331,3446.937,r
3447.202,3447.816,r
3448.042,3448.612,r
3448.829,3449.442,r
3449.7,3450.362,r
3451.327,3452.075,r
3452.17,3452.785,r
3453.078,3453.75,r
3453.873,3454.535,r
3454.715,3455.302,r
3455.493,3456.029,r
3456.357,3456.968,r
3457.213,3457.847,r
3458.084,3458.746,r
3458.898,3459.598,r
3459.74,3460.345,r
3460.525,3461.235,r
3461.405,3462.096,r
3462.181,3462.9,r
3469.061,3469.519,r
3470.008,3470.633,r
3470.906,3471.578,r
3471.635,3472.325,r
3472.458,3473.272,r
3473.378,3474.031,r
3474.307,3474.975,r
3475.06,3475.789,r
3475.789,3476.536,r
3476.536,3477.284,r
3477.454,3478.173,r
3478.268,3479.034,r
3479.101,3479.782,r
3480.058,3480.351,r
3480.835,3481.142,r
3481.632,3481.932,r
3482.436,3482.709,r
3483.277,3483.522,r
3484.0,3484.338,r
3484.829,3485.107,r
3485.644,3485.964,r
3486.417,3486.761,r
3487.214,3487.587,r
3488.021,3488.328,r
3488.85,3489.17,r
3489.558,3489.977,r
3490.41,3490.74,r
3491.93,3492.283,r
3492.656,3493.017,r
3493.45,3493.81,r
3494.271,3494.703,r
3495.092,3495.443,r
3495.827,3496.297,r
3496.671,3497.075,r
3497.425,3497.87,r
3498.213,3498.563,r
3499.037,3499.371,r
3499.825,3500.246,r
3500.559,3500.977,r
3501.347,3501.747,r
3502.101,3502.519,r
3502.883,3503.297,r
3503.66,3504.017,r
3504.468,3504.83,r
3505.216,3505.693,r
3505.993,3506.431,r
3506.874,3507.232,r
3507.582,3508.006,r
3508.403,3508.764,r
3509.204,3509.641,r
3510.723,3511.11,r
3511.4,3511.757,r
3512.168,3512.589,r
3513.003,3513.363,r
3513.667,3514.101,r
3514.441,3514.862,r
3520.743,3521.223,r
3522.237,3522.53,r
3523.203,3523.51,r
3524.183,3524.463,r
3524.877,3525.17,r
3525.883,3526.09,r
3526.623,3526.923,r
3527.397,3527.717,r
3528.137,3528.423,r
3528.87,3529.217,r
3529.697,3529.997,r
3530.39,3530.723,r
3531.15,3531.483,r
3531.917,3532.23,r
3532.637,3532.997,r
3533.477,3533.837,r
3534.23,3534.59,r
3535.017,3535.27,r
3535.737,3536.07,r
3537.33,3537.597,r
3538.043,3538.37,r
3538.883,3539.15,r
3539.583,3539.903,r
3540.159,3540.699,r
3540.809,3541.541,r
3541.643,3542.342,r
3542.342,3543.084,r
3543.084,3543.815,r
3543.815,3544.525,r
3544.525,3545.277,r
3545.277,3545.987,r
3546.072,3546.697,r
3546.909,3547.492,r
3547.641,3548.117,r
3548.414,3549.039,r
3549.188,3549.845,r
3550.004,3550.671,r
3550.799,3551.403,r
3551.562,3552.303,r
3552.409,3553.066,r
3553.246,3553.882,r
3553.978,3554.592,r
3554.73,3555.366,r
3555.514,3556.277,r
3556.987,3557.867,r
3557.973,3558.662,r
3558.757,3559.425,r
3559.605,3560.198,r
3560.315,3561.004,r
3561.12,3561.809,r
3561.809,3562.519,r
3562.604,3563.356,r
3563.43,3564.215,r
3564.31,3565.031,r
3565.031,3565.772,r
3565.772,3566.514,r
3573.115,3573.799,r
3574.049,3574.716,r
3574.822,3575.532,r
3575.766,3576.423,r
3576.423,3577.217,r
3577.408,3578.15,r
3578.15,3578.923,r
3579.178,3579.877,r
3579.877,3580.661,r
3580.661,3581.467,r
3581.467,3582.124,r
3582.124,3582.972,r
3583.046,3583.713,r
3583.713,3584.381,r
3584.476,3585.155,r
3585.303,3586.066,r
3586.066,3586.765,r
3586.765,3587.56,r
3587.56,3588.291,r
3588.355,3589.086,r
3589.086,3589.839,r
3589.839,3590.58,r
3590.665,3591.407,r
3591.407,3592.213,r
3592.213,3592.986,r
3593.047,3593.726,r
3593.844,3594.554,r
3594.554,3595.264,r
3595.328,3596.08,r
3596.08,3596.865,r
3596.865,3597.68,r
3597.786,3598.634,r
3598.677,3599.387,r
3599.387,3600.118,r
3600.192,3600.932,r
3600.932,3601.708,r
3601.708,3602.343,r
3602.417,3603.138,r
3603.138,3603.837,r
3603.986,3604.6,r
3604.706,3605.406,r
3605.406,3606.158,r
3606.211,3606.942,r
3607.176,3607.833,r
3608.032,3608.649,r
3608.797,3609.528,r
3609.528,3610.312,r
3610.482,3611.192,r
3611.277,3611.944,r
3612.018,3612.686,r
3612.788,3613.519,r
3613.597,3614.222,r
3614.329,3614.986,r
3615.132,3615.864,r
3615.929,3616.607,r
3616.713,3617.423,r
3617.435,3618.06,r
3618.286,3618.854,r
3619.055,3619.701,r
3619.818,3620.517,r
3620.613,3621.27,r
3621.439,3622.065,r
3622.255,3622.838,r
3622.883,3623.487,r
3623.709,3624.25,r
3624.449,3625.117,r
3625.223,3625.869,r
3625.869,3626.653,r
3626.77,3627.437,r
3633.054,3633.688,r
3633.838,3634.728,r
3634.961,3635.65,r
3635.65,3636.456,r
3636.53,3637.282,r
3637.282,3638.119,r
3638.257,3638.946,r
3639.12,3639.836,r
3639.836,3640.546,r
3640.546,3641.351,r
3641.351,3642.006,r
3642.107,3642.781,r
3642.908,3643.575,r
3643.608,3644.287,r
3644.478,3645.188,r
3645.188,3645.929,r
3645.993,3646.788,r
3646.788,3647.498,r
3648.314,3648.873,r
3649.148,3649.699,r
3649.824,3650.481,r
3650.592,3651.196,r
3651.334,3652.002,r
3652.11,3652.693,r
3652.828,3653.369,r
3653.443,3654.142,r
3654.238,3654.842,r
3654.916,3655.552,r
3655.668,3656.368,r
3656.463,3657.162,r
3657.279,3657.978,r
3658.021,3658.71,r
3658.71,3659.346,r
3659.409,3660.056,r
3660.151,3660.797,r
3661.009,3661.624,r
3661.719,3662.525,r
3662.525,3663.224,r
3663.33,3663.941,r
3664.058,3664.803,r
3664.888,3665.577,r
3665.577,3666.255,r
3666.414,3667.113,r
3667.113,3667.781,r
3667.887,3668.512,r
3668.512,3669.317,r
3669.519,3670.133,r
3670.25,3670.886,r
3670.983,3671.517,r
3671.751,3672.397,r
3672.485,3673.142,r
3673.269,3673.937,r
3674.012,3674.743,r
3681.78,3682.511,r
3682.659,3683.475,r
3683.475,3684.174,r
3684.458,3685.097,r
3685.242,3685.923,r
3686.135,3686.813,r
3686.898,3687.651,r
3687.651,3688.382,r
3688.498,3689.124,r
3689.124,3689.756,r
3690.014,3690.66,r
3690.824,3691.481,r
3691.55,3692.133,r
3692.376,3693.013,r
3693.102,3693.684,r
3693.935,3694.581,r
3694.719,3695.355,r
3695.524,3696.16,r
3696.266,3696.891,r
3697.029,3697.686,r
3697.856,3698.425,r
3698.583,3699.297,r
3699.403,3700.01,r
3700.155,3700.844,r
3700.844,3701.586,r
3701.724,3702.37,r
3702.465,3703.101,r
3703.186,3703.822,r
3703.96,3704.648,r
3704.648,3705.496,r
3705.496,3706.121,r
3706.376,3706.969,r
3706.969,3707.669,r
3707.886,3708.538,r
3708.538,3709.121,r
3709.576,3710.265,r
3710.403,3711.166,r
3711.304,3711.929,r
3711.982,3712.798,r
3712.914,3713.508,r
3713.593,3714.271,r
3714.344,3714.916,r
3715.12,3715.819,r
3715.956,3716.623,r
3716.623,3717.482,r
3717.564,3718.285,r
3718.424,3719.029,r
3719.177,3719.917,r
3719.917,3720.65,r
3720.756,3721.54,r
3721.593,3722.303,r
3722.462,3723.247,r
3728.82,3729.32,r
3729.605,3730.431,r
3730.559,3731.375,r
3731.502,3732.138,r
3732.191,3733.017,r
3733.176,3733.95,r
3734.101,3734.8,r
3734.872,3735.561,r
3735.561,3736.398,r
3736.398,3737.002,r
3737.171,3737.871,r
3737.871,3738.644,r
3738.644,3739.386,r
3739.386,3740.085,r
3740.175,3740.874,r
3740.954,3741.664,r
3741.664,3742.343,r
3742.491,3743.053,r
3743.159,3743.879,r
3743.975,3744.621,r
3744.621,3745.363,r
3745.416,3746.136,r
3746.242,3746.91,r
3747.101,3747.737,r
3747.826,3748.462,r
3748.619,3749.212,r
3749.344,3750.054,r
3750.132,3750.905,r
3750.905,3751.626,r
3751.7,3752.389,r
3752.516,3753.173,r
3753.343,3753.947,r
3753.947,3754.89,r
3754.89,3755.504,r
3755.621,3756.32,r
3756.403,3757.049,r
3757.232,3757.804,r
3757.804,3758.673,r
3758.673,3759.468,r
3759.552,3760.167,r
3760.224,3760.934,r
3761.047,3761.831,r
3761.947,3762.626,r
3762.769,3763.394,r
3763.548,3764.088,r
3764.247,3764.936,r
3765.095,3765.784,r
3765.784,3766.472,r
3766.589,3767.225,r
3767.299,3767.908,r
3768.05,3768.601,r
3768.867,3769.514,r
3776.819,3777.346,r
3777.578,3778.278,r
3778.5,3779.253,r
3779.253,3779.952,r
3780.217,3780.906,r
3780.906,3781.701,r
3782.011,3782.626,r
3782.801,3783.364,r
3783.545,3784.159,r
3784.159,3784.848,r
3785.028,3785.688,r
3785.887,3786.501,r
3786.618,3787.338,r
3787.402,3788.158,r
3788.158,3788.864,r
3789.013,3789.68,r
3789.68,3790.39,r
3790.496,3791.132,r
3791.132,3791.779,r
3791.854,3792.575,r
3792.679,3793.414,r
3793.414,3794.163,r
3794.163,3794.873,r
3794.873,3795.7,r
3795.7,3796.357,r
3796.357,3797.067,r
3797.194,3797.861,r
3797.97,3798.593,r
3798.741,3799.338,r
3799.469,3800.147,r
3800.273,3800.887,r
3800.977,3801.655,r
3801.782,3802.461,r
3802.513,3803.192,r
3803.285,3803.942,r
3804.008,3804.802,r
3804.802,3805.512,r
3805.512,3806.307,r
3806.357,3807.014,r
3807.139,3807.78,r
3807.95,3808.554,r
3808.658,3809.336,r
3809.509,3810.123,r
3810.345,3811.002,r
3811.002,3811.818,r
3811.818,3812.528,r
3812.655,3813.344,r
3813.344,3814.16,r
3814.266,3815.05,r
3815.103,3815.8,r
3815.8,3816.65,r
3816.65,3817.35,r
3817.468,3818.104,r
3818.261,3818.982,r
3824.769,3825.285,r
3825.628,3826.23,r
3826.453,3827.216,r
3827.216,3828.0,r
3828.148,3828.858,r
3829.081,3829.833,r
3829.833,3830.564,r
3830.787,3831.507,r
3831.507,3832.239,r
3832.302,3833.023,r
3833.023,3833.743,r
3833.743,3834.443,r
3834.443,3835.174,r
3835.301,3835.937,r
3835.991,3836.637,r
3836.711,3837.467,r
3837.467,3838.131,r
3838.131,3838.83,r
3838.83,3839.572,r
3839.757,3840.19,r
3840.595,3840.957,r
3841.335,3841.737,r
3842.083,3842.45,r
3842.868,3843.225,r
3843.622,3843.95,r
3844.363,3844.683,r
3845.143,3845.477,r
3845.871,3846.209,r
3846.566,3846.923,r
3847.323,3847.664,r
3848.068,3848.457,r
3848.801,3849.206,r
3849.58,3849.92,r
3850.408,3850.695,r
3851.137,3851.47,r
3851.863,3852.21,r
3852.59,3853.018,r
3853.435,3853.832,r
3854.179,3854.543,r
3855.234,3855.631,r
3855.961,3856.352,r
3856.726,3857.063,r
3857.461,3857.801,r
3858.218,3858.531,r
3859.025,3859.332,r
3859.756,3860.09,r
3860.561,3860.854,r
3861.285,3861.625,r
3862.103,3862.403,r
3862.808,3863.108,r
3863.531,3863.883,r
3864.329,3864.683,r
3865.077,3865.457,r
3865.875,3866.212,r
3866.657,3866.949,r
3867.363,3867.667,r
3868.141,3868.468,r
3868.825,3869.205,r
3869.439,3869.75,r
3874.983,3875.534,r
3876.422,3876.77,r
3877.343,3877.77,r
